headlines,terms,dates
@anndromney immigrant groups point out romney vetoed massachusetts dream act takedownad!&gt; http://t.co/fn4wwszi via @sharethis,romney,Thu Oct 18 21:43:57 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/gvvjvh10",romney,Thu Oct 18 21:43:32 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/pqdj7sfa",romney,Thu Oct 18 21:43:26 +0000 2012
rt @shivabeach: immigrant groups point out romney vetoed massachusetts dream act http://t.co/s5tijjf2 via @huffpostpol,romney,Thu Oct 18 21:41:53 +0000 2012
immigrant groups call for romney to take down ad http://t.co/iq92hxug via @huffpostpol,romney,Thu Oct 18 21:41:39 +0000 2012
rt @kramos1841: immigrant groups note romney vetoed #dreamact in massachusetts http://t.co/df3amxdg #latism @americasvoice @mariatcardon ...,romney,Thu Oct 18 21:41:26 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/fehqmg3c,romney,Thu Oct 18 21:40:21 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/s5tijjf2 via @huffpostpol,romney,Thu Oct 18 21:40:08 +0000 2012
rt @mikesmith076: immigrant groups call for romney to take down ad http://t.co/omeq60iv via @huffpostpol,romney,Thu Oct 18 21:40:04 +0000 2012
immigrant groups say romney vetoed massachusetts dream act http://t.co/6xtaqdab #romneyryan2012 #latinos #hispanics #immigrants #obama2012,romney,Thu Oct 18 21:39:59 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/1yinsi7y via @huffpostpol,romney,Thu Oct 18 21:38:09 +0000 2012
“@nationaljournal: romney ad angers immigration advocates: http://t.co/exxrrq9” romney must be sent back to the pits of hell @wsj @ap @tpm,romney,Thu Oct 18 21:37:49 +0000 2012
"rt @nytimes: fact-checks on libya, energy policy, immigration and other subjects of the 2nd obama-romney debate http://t.co/x1d8czj9",romney,Thu Oct 18 21:37:44 +0000 2012
"mitt romney's day one promises: immigration reform, keystone xl ...: washington -- if elected president in novem... http://t.co/gwzwcbiy",romney,Thu Oct 18 21:36:40 +0000 2012
"mitt romney's day one promises: immigration reform, keystone xl ...: washington -- if elected president in novem... http://t.co/enduyued",romney,Thu Oct 18 21:36:39 +0000 2012
rt“@kramos1841: #immigrant groups note romney vetoed #dreamact in massachusetts http://t.co/nhgrwuo7 #latism @mariatcardona @ergeekgoddess”,romney,Thu Oct 18 21:36:19 +0000 2012
"mitt romney's dad was born in mexico, now here's his immigration plan - huffington post http://t.co/fweh4hvk",romney,Thu Oct 18 21:35:17 +0000 2012
immigrant groups call for romney to take down ad http://t.co/omeq60iv via @huffpostpol,romney,Thu Oct 18 21:31:40 +0000 2012
immigrant groups point out romney vetoed massachusetts dream act http://t.co/0jadjrsp via @huffpostpol,romney,Thu Oct 18 21:29:16 +0000 2012
obama didn't jump on immigration cuz he's deported more ppl than any other president. romney helped him cover that up. #debate #election2012,romney,Thu Oct 18 21:29:04 +0000 2012
"if romney's elected, he'll be just as bad on #immigration as gwb &amp; obama. #teaparty coulda forced him to be better, but didn't try. #tcot",romney,Thu Oct 18 21:29:00 +0000 2012
"@macbroccoli e questa?? @spinozaen: mitt romney: “obama failed on immigration”. i mean, look at him.",romney,Thu Oct 18 21:28:13 +0000 2012
"everybody's so titillated by binders, but it's immigration that was the real bombshell of the #debates! ""self-deportation"" what? #romney",romney,Thu Oct 18 21:26:22 +0000 2012
that guy will lie about anything!! immigrant groups call for romney to take down ad http://t.co/fzorwyrh via @huffpostpol,romney,Thu Oct 18 21:26:18 +0000 2012
"presidential debate: obama, romney spar over immigration - abc news http://t.co/12k04c19 (via @abc) #immigration #debates #election2012",romney,Thu Oct 18 21:25:25 +0000 2012
"the blowback was swift. a day after mitt romney's campaign released a new television ad in spanish promising “solutions for immigration,”...",romney,Thu Oct 18 21:24:02 +0000 2012
romney ad angers immigration advocates http://t.co/uvmoiuog,romney,Thu Oct 18 21:24:02 +0000 2012
immigrant groups call for romney to take down ad http://t.co/cnndrhdr,romney,Thu Oct 18 21:23:54 +0000 2012
immigrant groups call for romney to take down ad http://t.co/lczsuh7i via @huffpostpol,romney,Thu Oct 18 21:21:27 +0000 2012
"rt @sublimateus: romney=bush on econ, but differs socially; wants medicare a voucher, self-deportation immigration reform, &amp; defundi ...",romney,Thu Oct 18 21:21:06 +0000 2012
rt @isla126: immigrant groups call for romney to take down ad http://t.co/qibnhzni via @huffpostpol stop romney from airing a spanish-la ...,romney,Thu Oct 18 21:20:02 +0000 2012
romney falters on immigration during second presidential debate http://t.co/xp68iodw,romney,Thu Oct 18 21:19:17 +0000 2012
immigrant groups call for romney to take down ad http://t.co/mjeiyuvk via @huffpostpol,romney,Thu Oct 18 21:17:36 +0000 2012
immigrant groups call for romney to take down ad http://t.co/qibnhzni via @huffpostpol stop romney from airing a spanish-language tv lie ad,romney,Thu Oct 18 21:17:33 +0000 2012
immigrant groups call for romney to take down ad http://t.co/lizmkct2 via @huffpostpol,romney,Thu Oct 18 21:16:43 +0000 2012
