headlines,terms,dates
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:21:04 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:20:05 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:20:03 +0000 2020
rt @texasbluein20: biden has a detailed agenda that includes doubling minimum wage; tripling funding for schools; proposing the most sweepi…,biden,Fri May 29 22:19:40 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:19:29 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:18:52 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:17:16 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:16:27 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:15:19 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:14:52 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:14:51 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:12:50 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:12:35 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:12:25 +0000 2020
"rt @emeriticus: the gop refrain going into 2020: ""the biden/abrams ticket would mean total chaos for america!"" but republicans are pushing…",biden,Fri May 29 22:11:08 +0000 2020
